timestamp,queue_size
1758221260984,0
1758221261085,0
1758221261184,0
1758221261285,0
1758221261384,0
1758221261484,0
1758221261585,0
1758221261684,0
1758221261784,0
1758221261885,0
1758221261984,0
1758221262084,0
1758221262185,0
1758221262285,0
1758221262384,0
1758221262484,0
1758221262585,0
1758221262685,0
1758221262784,0
1758221262884,0
1758221262985,0
1758221263085,0
1758221263185,0
1758221263284,0
1758221263385,0
1758221263485,0
1758221263585,0
1758221263685,0
1758221263785,0
1758221263884,0
1758221263985,0
1758221264085,0
1758221264185,0
1758221264285,0
1758221264384,0
1758221264484,0
1758221264584,0
1758221264685,0
1758221264784,0
1758221264884,0
1758221264984,0
1758221265085,0
1758221265185,0
1758221265285,0
1758221265385,0
1758221265485,0
1758221265584,0
1758221265685,0
1758221265785,0
1758221265885,0
1758221265984,0
1758221266084,0
1758221266184,0
1758221266285,0
1758221266384,0
1758221266484,0
1758221266584,0
1758221266684,0
1758221266785,0
1758221266884,0
1758221266985,0
1758221267085,0
1758221267185,0
1758221267285,0
1758221267384,0
1758221267485,0
1758221267585,0
1758221267685,0
1758221267785,0
1758221267885,0
1758221267985,0
1758221268084,0
1758221268185,0
1758221268285,0
1758221268385,0
1758221268485,0
1758221268585,0
1758221268685,0
1758221268784,0
1758221268884,0
1758221268985,0
1758221269084,0
1758221269185,0
1758221269284,0
1758221269385,0
1758221269484,0
1758221269585,0
1758221269685,0
1758221269785,0
1758221269885,0
1758221269985,0
1758221270085,0
1758221270184,0
1758221270285,0
1758221270384,0
1758221270484,0
1758221270584,0
1758221270684,0
1758221270785,0
1758221270884,0
1758221270985,0
1758221271084,0
1758221271184,0
1758221271284,0
1758221271384,0
1758221271484,0
1758221271584,0
1758221271685,0
1758221271784,0
1758221271885,0
1758221271985,0
1758221272085,0
1758221272185,0
1758221272285,0
1758221272384,0
1758221272485,0
1758221272584,0
1758221272684,0
1758221272784,0
1758221272884,0
1758221272984,0
1758221273085,0
1758221273184,0
1758221273285,0
1758221273385,0
1758221273485,0
1758221273585,0
1758221273685,0
1758221273785,0
1758221273884,0
1758221273985,0
1758221274085,0
1758221274185,0
1758221274285,0
1758221274384,0
1758221274484,0
1758221274584,0
1758221274684,0
1758221274784,0
1758221274884,0
1758221274985,0
1758221275084,0
1758221275184,0
1758221275285,0
1758221275385,0
1758221275485,0
1758221275585,0
1758221275685,0
1758221275784,0
1758221275884,0
1758221275985,0
1758221276084,0
1758221276184,0
1758221276285,0
1758221276384,0
1758221276485,0
1758221276584,0
1758221276684,0
1758221276784,0
1758221276884,0
1758221276985,0
1758221277085,0
1758221277185,0
1758221277285,0
1758221277384,0
1758221277485,0
1758221277585,0
1758221277685,0
1758221277784,0
1758221277885,0
1758221277984,0
1758221278084,0
1758221278184,0
1758221278285,0
1758221278384,0
1758221278484,0
1758221278585,0
1758221278684,0
1758221278784,0
1758221278884,0
1758221278984,0
1758221279085,0
1758221279184,0
1758221279284,0
1758221279384,0
1758221279484,0
1758221279584,0
1758221279685,0
1758221279785,0
1758221279884,0
1758221279985,0
1758221280084,0
1758221280185,0
1758221280284,0
1758221280384,0
1758221280485,0
1758221280585,0
1758221280684,0
1758221280784,0
1758221280884,0
1758221280984,0
1758221281085,0
1758221281184,0
1758221281285,0
1758221281384,0
1758221281484,0
1758221281584,0
1758221281684,0
1758221281784,0
1758221281884,0
1758221281984,0
1758221282084,0
1758221282184,0
1758221282284,0
1758221282384,0
1758221282484,0
1758221282584,0
1758221282684,0
1758221282784,0
1758221282884,0
1758221282984,0
1758221283084,0
1758221283184,0
1758221283284,0
1758221283384,0
1758221283484,0
1758221283584,0
1758221283684,0
1758221283784,0
1758221283884,0
1758221283984,0
1758221284084,0
1758221284184,0
1758221284284,0
1758221284384,0
1758221284484,0
1758221284584,0
1758221284685,0
1758221284784,0
1758221284884,0
1758221284984,0
1758221285084,0
1758221285184,0
1758221285285,0
1758221285384,0
1758221285484,0
1758221285584,0
1758221285684,0
1758221285785,0
1758221285884,0
1758221285984,0
1758221286084,0
1758221286184,0
1758221286284,0
1758221286384,0
1758221286484,0
1758221286584,0
1758221286684,0
1758221286784,0
1758221286884,0
1758221286984,0
1758221287084,0
1758221287184,0
1758221287285,0
1758221287384,0
1758221287484,0
1758221287584,0
1758221287684,0
1758221287784,0
1758221287884,0
1758221287985,0
1758221288084,0
1758221288185,0
1758221288284,0
1758221288384,0
1758221288484,0
1758221288585,0
1758221288684,0
1758221288784,0
1758221288884,0
1758221288984,0
1758221289084,0
1758221289184,0
1758221289284,0
1758221289384,0
1758221289485,0
1758221289584,0
1758221289684,0
1758221289784,0
1758221289884,0
1758221289984,0
1758221290084,0
1758221290184,0
1758221290284,0
1758221290384,0
1758221290484,0
1758221290584,0
1758221290684,0
1758221290784,0
1758221290885,0
1758221290984,0
1758221291084,0
1758221291184,0
1758221291284,0
1758221291384,0
1758221291484,0
1758221291585,0
1758221291684,0
1758221291784,0
1758221291884,0
1758221291985,0
1758221292084,0
1758221292185,0
1758221292284,0
1758221292384,0
1758221292484,0
1758221292584,0
1758221292684,0
1758221292784,0
1758221292885,0
1758221292984,0
1758221293084,0
1758221293184,0
1758221293284,0
1758221293384,0
1758221293485,0
1758221293585,0
1758221293684,0
1758221293784,0
1758221293884,0
1758221293984,0
1758221294084,0
1758221294184,0
1758221294284,0
1758221294384,0
1758221294485,0
1758221294584,0
1758221294684,0
1758221294784,0
1758221294884,0
1758221294984,0
1758221295084,0
1758221295184,0
1758221295284,0
1758221295384,0
1758221295484,0
1758221295584,0
1758221295684,0
1758221295784,0
1758221295884,0
1758221295984,0
1758221296084,0
1758221296184,0
1758221296284,0
1758221296385,0
1758221296484,0
1758221296584,0
1758221296684,0
1758221296784,0
1758221296885,0
1758221296984,0
1758221297084,0
1758221297184,0
1758221297284,0
1758221297384,0
1758221297484,0
1758221297584,0
1758221297684,0
1758221297784,0
1758221297884,0
1758221297985,0
1758221298084,0
1758221298184,0
1758221298284,0
1758221298384,0
1758221298484,0
1758221298584,0
1758221298685,0
1758221298784,0
1758221298885,0
1758221298984,0
1758221299085,0
1758221299184,0
1758221299284,0
1758221299384,0
1758221299484,0
1758221299584,0
1758221299684,0
1758221299784,0
1758221299884,0
1758221299984,0
1758221300084,0
1758221300184,0
1758221300284,0
1758221300384,0
1758221300484,0
1758221300584,0
1758221300684,0
1758221300785,0
1758221300884,0
1758221300984,0
1758221301084,0
1758221301184,0
1758221301284,0
1758221301384,0
1758221301484,0
1758221301584,0
1758221301685,0
1758221301784,0
1758221301884,0
1758221301984,0
1758221302084,0
1758221302184,0
1758221302284,0
1758221302384,0
1758221302484,0
1758221302584,0
1758221302684,0
1758221302784,0
1758221302884,0
1758221302984,0
1758221303084,0
1758221303184,0
1758221303284,0
1758221303384,0
1758221303484,0
1758221303584,0
1758221303684,0
1758221303784,0
1758221303884,0
1758221303984,0
1758221304084,0
1758221304184,0
1758221304284,0
1758221304384,0
1758221304484,0
1758221304585,0
1758221304684,0
1758221304784,0
1758221304884,0
1758221304984,0
1758221305084,0
1758221305184,0
1758221305284,0
1758221305384,0
1758221305485,0
1758221305584,0
1758221305684,0
1758221305784,0
1758221305884,0
1758221305984,0
1758221306084,0
1758221306184,0
1758221306284,0
1758221306384,0
1758221306484,0
1758221306584,0
1758221306684,0
1758221306784,0
1758221306884,0
1758221306985,0
1758221307084,0
1758221307184,0
1758221307284,0
1758221307384,0
1758221307484,0
1758221307585,0
1758221307684,0
1758221307784,0
1758221307884,0
1758221307984,0
1758221308084,0
1758221308184,0
1758221308284,0
1758221308384,0
1758221308484,0
1758221308584,0
1758221308684,0
1758221308784,0
1758221308884,0
1758221308985,0
1758221309084,0
1758221309184,0
1758221309284,0
1758221309384,0
1758221309484,0
1758221309585,0
1758221309684,0
1758221309784,0
1758221309884,0
1758221309985,0
1758221310084,0
1758221310184,0
1758221310284,0
1758221310384,0
1758221310484,0
1758221310584,0
1758221310685,0
1758221310784,0
1758221310884,0
1758221310985,0
1758221311084,0
1758221311184,0
1758221311284,0
1758221311384,0
1758221311484,0
1758221311585,0
1758221311684,0
1758221311785,0
1758221311884,0
1758221311985,0
1758221312084,0
1758221312185,0
1758221312284,0
1758221312384,0
1758221312484,0
1758221312584,0
1758221312685,0
1758221312784,0
1758221312884,0
1758221312984,0
1758221313085,0
1758221313184,0
1758221313284,0
1758221313384,0
1758221313484,0
1758221313584,0
1758221313684,0
1758221313784,0
1758221313884,0
1758221313984,0
1758221314084,0
1758221314184,0
1758221314284,0
1758221314385,0
1758221314484,0
1758221314584,0
1758221314684,0
1758221314784,0
1758221314884,0
1758221314984,0
1758221315084,0
1758221315184,0
1758221315284,0
1758221315385,0
1758221315484,0
1758221315584,0
1758221315684,0
1758221315784,0
1758221315884,0
1758221315985,0
1758221316084,0
1758221316184,0
1758221316285,0
1758221316384,0
1758221316484,0
1758221316584,0
1758221316685,0
1758221316784,0
1758221316884,0
1758221316984,0
1758221317084,0
1758221317184,0
1758221317284,0
1758221317384,0
1758221317484,0
1758221317584,0
1758221317685,0
1758221317784,0
1758221317884,0
1758221317984,0
1758221318084,0
1758221318184,0
1758221318284,0
1758221318384,0
1758221318484,0
1758221318584,0
1758221318684,0
1758221318784,0
1758221318885,0
1758221318984,0
1758221319084,0
1758221319184,0
1758221319284,0
1758221319384,0
1758221319484,0
1758221319584,0
1758221319685,0
1758221319784,0
1758221319884,0
1758221319984,0
1758221320084,0
1758221320185,0
1758221320284,0
1758221320385,0
1758221320484,0
1758221320584,0
1758221320684,0
1758221320784,0
1758221320884,0
1758221320985,0
1758221321084,0
1758221321184,0
1758221321284,0
1758221321384,0
1758221321484,0
1758221321584,0
1758221321684,0
1758221321784,0
1758221321884,0
1758221321984,0
1758221322084,0
1758221322184,0
1758221322285,0
1758221322384,0
1758221322484,0
1758221322584,0
1758221322684,0
1758221322784,0
1758221322884,0
1758221322984,0
1758221323084,0
1758221323184,0
1758221323284,0
1758221323384,0
1758221323484,0
1758221323584,0
1758221323685,0
1758221323784,0
1758221323885,0
1758221323984,0
1758221324084,0
1758221324184,0
1758221324285,0
1758221324384,0
1758221324485,0
1758221324584,0
1758221324684,0
1758221324785,0
1758221324884,0
1758221324984,0
1758221325084,0
1758221325184,0
1758221325284,0
1758221325384,0
1758221325484,0
1758221325584,0
1758221325684,0
1758221325785,0
1758221325884,0
1758221325985,0
1758221326084,0
1758221326184,0
1758221326285,0
1758221326384,0
1758221326484,0
1758221326584,0
1758221326685,0
1758221326784,0
1758221326884,0
1758221326984,0
1758221327084,0
1758221327184,0
1758221327284,0
1758221327384,0
1758221327484,0
1758221327584,0
1758221327684,0
1758221327784,0
1758221327884,0
1758221327984,0
1758221328084,0
1758221328184,0
1758221328284,0
1758221328384,0
1758221328484,0
1758221328584,0
1758221328685,0
1758221328784,0
1758221328884,0
1758221328984,0
1758221329084,0
1758221329184,0
1758221329284,0
1758221329384,0
1758221329484,0
1758221329584,0
1758221329684,0
1758221329784,0
1758221329884,0
1758221329984,0
1758221330084,0
1758221330185,0
1758221330284,0
1758221330384,0
1758221330485,0
1758221330584,0
1758221330685,0
1758221330784,0
1758221330884,0
1758221330984,0
1758221331084,0
1758221331184,0
1758221331284,0
1758221331384,0
1758221331484,0
1758221331584,0
1758221331684,0
1758221331785,0
1758221331885,0
1758221331985,0
1758221332084,0
1758221332184,0
1758221332285,0
1758221332384,0
1758221332484,0
1758221332584,0
1758221332685,0
1758221332784,0
1758221332884,0
1758221332984,0
1758221333084,0
1758221333184,0
1758221333284,0
1758221333384,0
1758221333484,0
1758221333584,0
1758221333684,0
1758221333784,0
1758221333884,0
1758221333984,0
1758221334084,0
1758221334184,0
1758221334285,0
1758221334384,0
1758221334484,0
1758221334584,0
1758221334684,0
1758221334784,0
1758221334885,0
1758221334984,0
1758221335084,0
1758221335184,0
1758221335285,0
1758221335384,0
1758221335484,0
1758221335584,0
1758221335684,0
1758221335784,0
1758221335884,0
1758221335984,0
1758221336084,0
1758221336184,0
1758221336284,0
1758221336384,0
1758221336484,0
1758221336584,0
1758221336684,0
1758221336784,0
1758221336884,0
1758221336984,0
1758221337084,0
1758221337184,0
1758221337284,0
1758221337384,0
1758221337484,0
1758221337584,0
1758221337685,0
1758221337785,0
1758221337884,0
1758221337984,0
1758221338084,0
1758221338184,0
1758221338284,0
1758221338384,0
1758221338484,0
1758221338585,0
1758221338684,0
1758221338784,0
1758221338885,0
1758221338984,0
1758221339084,0
1758221339184,0
1758221339284,0
1758221339384,0
1758221339484,0
1758221339584,0
1758221339684,0
1758221339784,0
1758221339885,0
1758221339985,0
1758221340084,0
1758221340184,0
1758221340284,0
1758221340384,0
1758221340484,0
1758221340584,0
1758221340684,0
1758221340784,0
1758221340884,0
1758221340984,0
1758221341084,0
1758221341184,0
1758221341285,0
1758221341384,0
1758221341484,0
1758221341584,0
1758221341684,0
1758221341784,0
1758221341885,0
1758221341984,0
1758221342084,0
1758221342184,0
1758221342284,0
1758221342384,0
1758221342484,0
1758221342584,0
1758221342684,0
1758221342784,0
1758221342885,0
1758221342984,0
1758221343084,0
1758221343184,0
1758221343284,0
1758221343384,0
1758221343485,0
1758221343584,0
1758221343684,0
1758221343784,0
1758221343884,0
1758221343984,0
1758221344084,0
1758221344184,0
1758221344284,0
1758221344384,0
1758221344484,0
1758221344584,0
1758221344684,0
1758221344784,0
1758221344884,0
1758221344984,0
1758221345084,0
1758221345184,0
1758221345284,0
1758221345384,0
1758221345484,0
1758221345585,0
1758221345684,0
1758221345785,0
1758221345884,0
1758221345984,0
1758221346084,0
1758221346184,0
1758221346285,0
1758221346384,0
1758221346484,0
1758221346584,0
1758221346685,0
1758221346784,0
1758221346884,0
1758221346984,0
1758221347084,0
1758221347184,0
1758221347284,0
1758221347384,0
1758221347484,0
1758221347584,0
1758221347684,0
1758221347784,0
1758221347884,0
1758221347984,0
1758221348084,0
1758221348184,0
1758221348284,0
1758221348384,0
1758221348484,0
1758221348584,0
1758221348684,0
1758221348784,0
1758221348884,0
1758221348984,0
1758221349084,0
1758221349184,0
1758221349284,0
1758221349384,0
1758221349484,0
1758221349584,0
1758221349684,0
1758221349784,0
1758221349884,0
1758221349984,0
1758221350084,0
1758221350184,0
1758221350284,0
1758221350384,0
1758221350484,0
1758221350584,0
1758221350684,0
1758221350784,0
1758221350884,0
1758221350984,0
1758221351084,0
1758221351184,0
1758221351285,0
1758221351384,0
1758221351484,0
1758221351584,0
1758221351684,0
1758221351784,0
1758221351884,0
1758221351984,0
1758221352084,0
1758221352184,0
1758221352284,0
1758221352384,0
1758221352484,0
1758221352584,0
1758221352684,0
1758221352784,0
1758221352884,0
1758221352985,0
1758221353085,0
1758221353184,0
1758221353284,0
1758221353384,0
1758221353484,0
1758221353584,0
1758221353684,0
1758221353784,0
1758221353884,0
1758221353984,0
1758221354084,0
1758221354184,0
1758221354284,0
1758221354384,0
1758221354484,0
1758221354584,0
1758221354684,0
1758221354784,0
1758221354884,0
1758221354984,0
1758221355085,0
1758221355184,0
1758221355284,0
1758221355384,0
1758221355484,0
1758221355584,0
1758221355684,0
1758221355784,0
1758221355884,0
1758221355984,0
1758221356084,0
1758221356184,0
1758221356284,0
1758221356384,0
1758221356484,0
1758221356584,0
1758221356684,0
1758221356784,0
1758221356884,0
1758221356984,0
1758221357084,0
1758221357184,0
1758221357284,0
1758221357384,0
1758221357484,0
1758221357585,0
1758221357684,0
1758221357784,0
1758221357884,0
1758221357985,0
1758221358084,0
1758221358184,0
1758221358284,0
1758221358384,0
1758221358484,0
1758221358584,0
1758221358684,0
1758221358784,0
1758221358884,0
1758221358984,0
1758221359084,0
1758221359184,0
1758221359284,0
1758221359384,0
1758221359485,0
1758221359584,0
1758221359684,0
1758221359784,0
1758221359884,0
1758221359985,0
1758221360085,0
1758221360184,0
1758221360284,0
1758221360384,0
1758221360484,0
1758221360584,0
1758221360684,0
1758221360784,0
1758221360884,0
1758221360985,0
1758221361084,0
1758221361184,0
1758221361284,0
1758221361384,0
1758221361484,0
1758221361585,0
1758221361684,0
1758221361785,0
1758221361884,0
1758221361984,0
1758221362084,0
1758221362184,0
1758221362284,0
1758221362384,0
1758221362484,0
1758221362584,0
1758221362684,0
1758221362784,0
1758221362884,0
1758221362984,0
1758221363084,0
1758221363184,0
1758221363284,0
1758221363384,0
1758221363484,0
1758221363584,0
1758221363684,0
1758221363784,0
1758221363885,0
1758221363984,0
1758221364084,0
1758221364184,0
1758221364284,0
1758221364384,0
1758221364484,0
1758221364584,0
1758221364684,0
1758221364784,0
1758221364884,0
1758221364984,0
1758221365084,0
1758221365184,0
1758221365284,0
1758221365384,0
1758221365484,0
1758221365584,0
1758221365684,0
1758221365784,0
1758221365884,0
1758221365984,0
1758221366084,0
1758221366184,0
1758221366284,0
1758221366384,0
1758221366484,0
1758221366584,0
1758221366684,0
1758221366784,0
1758221366884,0
1758221366984,0
1758221367084,0
1758221367184,0
1758221367284,0
1758221367384,0
1758221367484,0
1758221367585,0
1758221367684,0
1758221367784,0
1758221367884,0
1758221367984,0
1758221368084,0
1758221368184,0
1758221368284,0
1758221368384,0
1758221368484,0
1758221368584,0
1758221368684,0
1758221368784,0
1758221368885,0
1758221368984,0
1758221369084,0
1758221369184,0
1758221369284,0
1758221369384,0
1758221369484,0
1758221369584,0
1758221369684,0
1758221369784,0
1758221369884,0
1758221369985,0
1758221370084,0
1758221370184,0
1758221370284,0
1758221370385,0
1758221370484,0
1758221370584,0
1758221370684,0
1758221370785,0
1758221370884,0
1758221370984,0
1758221371084,0
1758221371184,0
1758221371285,0
1758221371384,0
1758221371484,0
1758221371584,0
1758221371684,0
1758221371784,0
1758221371884,0
1758221371984,0
1758221372084,0
1758221372184,0
1758221372284,0
1758221372384,0
1758221372484,0
1758221372584,0
1758221372684,0
1758221372784,0
1758221372884,0
1758221372984,0
1758221373084,0
1758221373185,0
1758221373284,0
1758221373384,0
1758221373484,0
1758221373584,0
1758221373685,0
1758221373784,0
1758221373884,0
1758221373984,0
1758221374084,0
1758221374184,0
1758221374284,0
1758221374384,0
1758221374484,0
1758221374584,0
1758221374684,0
1758221374784,0
1758221374884,0
1758221374984,0
1758221375084,0
1758221375185,0
1758221375284,0
1758221375384,0
1758221375484,0
1758221375584,0
1758221375684,0
1758221375784,0
1758221375885,0
1758221375984,0
1758221376084,0
1758221376184,0
1758221376285,0
1758221376384,0
1758221376484,0
1758221376584,0
1758221376684,0
1758221376784,0
1758221376884,0
1758221376984,0
1758221377084,0
1758221377185,0
1758221377284,0
1758221377384,0
1758221377484,0
1758221377584,0
1758221377684,0
1758221377784,0
1758221377885,0
1758221377984,0
1758221378084,0
1758221378184,0
1758221378284,0
1758221378384,0
1758221378484,0
1758221378584,0
1758221378684,0
1758221378784,0
1758221378884,0
1758221378984,0
1758221379084,0
1758221379184,0
1758221379284,0
1758221379385,0
1758221379484,0
1758221379585,0
1758221379684,0
1758221379784,0
1758221379884,0
1758221379984,0
1758221380084,0
1758221380184,0
1758221380284,0
1758221380384,0
1758221380485,0
1758221380584,0
1758221380684,0
1758221380784,0
1758221380885,0
1758221380984,0
1758221381084,0
1758221381184,0
1758221381284,0
1758221381384,0
1758221381484,0
1758221381584,0
1758221381684,0
1758221381784,0
1758221381884,0
1758221381984,0
1758221382084,0
1758221382184,0
1758221382284,0
1758221382384,0
1758221382484,0
1758221382584,0
1758221382684,0
1758221382784,0
1758221382884,0
1758221382984,0
1758221383084,0
1758221383185,0
1758221383284,0
1758221383385,0
1758221383484,0
1758221383584,0
1758221383684,0
1758221383784,0
1758221383884,0
1758221383984,0
1758221384084,0
1758221384185,0
1758221384284,0
1758221384384,0
1758221384484,0
1758221384584,0
1758221384684,0
1758221384784,0
1758221384884,0
1758221384984,0
1758221385084,0
1758221385184,0
1758221385284,0
1758221385384,0
1758221385484,0
1758221385585,0
1758221385684,0
1758221385784,0
1758221385884,0
1758221385984,0
1758221386084,0
1758221386184,0
1758221386284,0
1758221386384,0
1758221386484,0
1758221386584,0
1758221386684,0
1758221386785,0
1758221386884,0
1758221386984,0
1758221387084,0
1758221387185,0
1758221387284,0
1758221387384,0
1758221387484,0
1758221387584,0
1758221387684,0
1758221387784,0
1758221387885,0
1758221387985,0
1758221388085,0
1758221388184,0
1758221388285,0
1758221388385,0
1758221388484,0
1758221388584,0
1758221388684,0
1758221388784,0
1758221388884,0
1758221388984,0
1758221389084,0
1758221389184,0
1758221389284,0
1758221389385,0
1758221389484,0
1758221389584,0
1758221389684,0
1758221389784,0
1758221389884,0
1758221389984,0
1758221390084,0
1758221390184,0
1758221390284,0
1758221390384,0
1758221390485,0
1758221390584,0
1758221390684,0
1758221390785,0
1758221390884,0
1758221390984,0
1758221391084,0
1758221391184,0
1758221391284,0
1758221391384,0
1758221391484,0
1758221391584,0
1758221391684,0
1758221391784,0
1758221391884,0
1758221391984,0
1758221392085,0
1758221392184,0
1758221392284,0
1758221392384,0
1758221392484,0
1758221392584,0
1758221392684,0
1758221392784,0
1758221392884,0
1758221392984,0
1758221393084,0
1758221393184,0
1758221393284,0
1758221393384,0
1758221393484,0
1758221393584,0
1758221393684,0
1758221393784,0
1758221393885,0
1758221393984,0
1758221394084,0
1758221394184,0
1758221394284,0
1758221394384,0
1758221394484,0
1758221394584,0
1758221394685,0
1758221394784,0
1758221394884,0
1758221394984,0
1758221395084,0
1758221395184,0
1758221395284,0
1758221395384,0
1758221395484,0
1758221395584,0
1758221395685,0
1758221395784,0
1758221395884,0
1758221395984,0
1758221396084,0
1758221396184,0
1758221396284,0
1758221396384,0
1758221396484,0
1758221396584,0
1758221396684,0
1758221396784,0
1758221396885,0
1758221396984,0
1758221397084,0
1758221397184,0
1758221397284,0
1758221397384,0
1758221397484,0
1758221397584,0
1758221397685,0
1758221397784,0
1758221397884,0
1758221397984,0
1758221398084,0
1758221398184,0
1758221398284,0
1758221398384,0
1758221398485,0
1758221398584,0
1758221398684,0
1758221398784,0
1758221398885,0
1758221398984,0
1758221399084,0
1758221399184,0
1758221399284,0
1758221399384,0
1758221399484,0
1758221399584,0
1758221399684,0
1758221399784,0
1758221399884,0
1758221399984,0
1758221400084,0
1758221400184,0
1758221400284,0
1758221400384,0
1758221400484,0
1758221400585,0
1758221400684,0
1758221400784,0
1758221400884,0
1758221400984,0
1758221401084,0
1758221401184,0
1758221401284,0
1758221401384,0
1758221401484,0
1758221401584,0
1758221401684,0
1758221401784,0
1758221401884,0
1758221401984,0
1758221402085,0
1758221402184,0
1758221402284,0
1758221402384,0
1758221402485,0
1758221402584,0
1758221402685,0
1758221402785,0
1758221402884,0
1758221402985,0
1758221403084,0
1758221403184,0
1758221403284,0
1758221403384,0
1758221403484,0
1758221403584,0
1758221403684,0
1758221403784,0
1758221403884,0
1758221403984,0
1758221404084,0
1758221404184,0
1758221404284,0
1758221404384,0
1758221404484,0
1758221404584,0
1758221404684,0
1758221404784,0
1758221404884,0
1758221404984,0
1758221405084,0
1758221405184,0
1758221405284,0
1758221405384,0
1758221405484,0
1758221405584,0
1758221405684,0
1758221405784,0
1758221405884,0
1758221405984,0
1758221406084,0
1758221406184,0
1758221406284,0
1758221406384,0
1758221406484,0
1758221406584,0
1758221406684,0
1758221406784,0
1758221406885,0
1758221406984,0
1758221407084,0
1758221407184,0
1758221407284,0
1758221407384,0
1758221407484,0
1758221407584,0
1758221407684,0
1758221407784,0
1758221407884,0
1758221407985,0
1758221408084,0
1758221408185,0
1758221408284,0
1758221408384,0
1758221408484,0
1758221408584,0
1758221408685,0
1758221408784,0
1758221408884,0
1758221408984,0
1758221409084,0
1758221409184,0
1758221409284,0
1758221409384,0
1758221409484,0
1758221409585,0
1758221409684,0
1758221409784,0
1758221409884,0
1758221409984,0
1758221410085,0
1758221410184,0
1758221410284,0
1758221410384,0
1758221410484,0
1758221410584,0
1758221410684,0
1758221410784,0
1758221410884,0
1758221410984,0
1758221411084,0
1758221411184,0
1758221411284,0
1758221411384,0
1758221411484,0
1758221411584,0
1758221411684,0
1758221411784,0
1758221411884,0
1758221411985,0
1758221412085,0
1758221412184,0
1758221412284,0
1758221412384,0
1758221412484,0
1758221412584,0
1758221412686,0
1758221412785,0
1758221412884,0
1758221412984,0
1758221413084,0
1758221413184,0
1758221413285,0
1758221413384,0
1758221413484,0
1758221413585,0
1758221413684,0
1758221413784,0
1758221413885,0
1758221413984,0
1758221414084,0
1758221414184,0
1758221414284,0
1758221414384,0
1758221414484,0
1758221414584,0
1758221414684,0
1758221414784,0
1758221414884,0
1758221414984,0
1758221415084,0
1758221415184,0
1758221415284,0
1758221415384,0
1758221415485,0
1758221415584,0
1758221415684,0
1758221415784,0
1758221415884,0
1758221415984,0
1758221416084,0
1758221416184,0
1758221416284,0
1758221416384,0
1758221416484,0
1758221416584,0
1758221416684,0
1758221416785,0
1758221416884,0
1758221416984,0
1758221417084,0
1758221417184,0
1758221417284,0
1758221417384,0
1758221417484,0
1758221417584,0
1758221417684,0
1758221417784,0
1758221417884,0
1758221417984,0
