method,args,client_zone,server_zone,value,status,wait_ms,exec_ms,turn_ms,total_ms,start_ms,end_ms
getNumberofCities,"Hungary 25981 2",4,4,811,OK,0,84,168,222,1758221442065,1758221442288
getNumberofCities,"Peru 58890 2",2,2,1322,OK,0,85,166,221,1758221442288,1758221442510
getNumberofCities,"Peru 58890 1",2,2,42,OK,0,82,164,219,1758221442510,1758221442730
getNumberofCities,"Israel 25629 2",3,3,366,OK,0,82,163,217,1758221442730,1758221442948
getNumberofCities,"Netherlands 88688 1",5,5,29,OK,0,83,165,216,1758221442948,1758221443165
getNumberofCities,"Canada 90020 1",3,3,60,OK,0,83,167,222,1758221443166,1758221443389
getNumberofCities,"Canada 90020 2",3,3,1137,OK,0,83,166,221,1758221443389,1758221443610
getNumberofCities,"Canada 90020 2",3,3,1137,OK,0,80,162,216,1758221443611,1758221443828
getNumberofCities,"Canada 90020 2",3,3,1137,OK,0,80,161,216,1758221443828,1758221444045
getNumberofCities,"Comoros 39730 1",2,2,1,OK,0,84,165,217,1758221444045,1758221444263
getNumberofCities,"Chile 93272 1",2,2,29,OK,0,82,164,219,1758221444263,1758221444483
getNumberofCities,"Canada 27234 1",1,1,180,OK,0,83,165,219,1758221444484,1758221444703
getNumberofCities,"Belgium 93798 1",2,2,10,OK,0,80,162,217,1758221444703,1758221444921
getNumberofCities,"Belgium 93798 1",2,2,10,OK,0,80,161,214,1758221444921,1758221445135
getNumberofCities,"Bahamas 72066 1",4,4,1,OK,0,83,165,220,1758221445136,1758221445356
getNumberofCities,"Togo 74465 1",5,5,5,OK,0,84,166,220,1758221445357,1758221445578
getNumberofCities,"Togo 74465 2",5,5,16,OK,0,83,167,222,1758221445579,1758221445802
getNumberofCities,"Togo 74465 2",5,5,16,OK,0,80,162,217,1758221445802,1758221446019
getNumberofCities,"Nepal 15947 2",1,1,21,OK,0,81,163,218,1758221446020,1758221446238
getNumberofCities,"Nepal 15947 2",1,1,21,OK,0,80,161,213,1758221446239,1758221446452
getNumberofCities,"69308 min 1",3,,,ERROR:NumberFormatException,,,,1758221446524,1758221446524
getNumberofCities,"Senegal 66335 2",2,2,47,OK,0,81,162,216,1758221446550,1758221446767
getNumberofCities,"Serbia 19336 1",2,2,42,OK,0,82,164,215,1758221446767,1758221446983
getNumberofCities,"Serbia 19336 1",2,2,42,OK,0,80,161,215,1758221446984,1758221447199
getNumberofCities,"Serbia 19336 1",2,2,42,OK,0,80,161,214,1758221447199,1758221447414
getNumberofCities,"Serbia 19336 2",2,2,358,OK,0,81,162,214,1758221447414,1758221447629
getNumberofCities,"Oman 70697 2",1,1,19,OK,0,83,165,216,1758221447629,1758221447846
getNumberofCities,"Oman 97622 2",3,3,25,OK,0,83,165,220,1758221447847,1758221448067
getNumberofCities,"Hungary 33550 2",3,3,827,OK,0,81,162,215,1758221448068,1758221448283
getNumberofCities,"Bahamas 74961 2",4,4,24,OK,0,84,165,217,1758221448283,1758221448501
getNumberofCities,"Bahamas 74961 1",4,4,1,OK,0,83,165,220,1758221448501,1758221448722
getNumberofCities,"Bahamas 66825 1",2,2,1,OK,0,82,163,217,1758221448722,1758221448940
getNumberofCities,"Peru 81494 1",1,1,29,OK,0,81,162,217,1758221448941,1758221449159
getNumberofCities,"Peru 81494 1",1,1,29,OK,0,80,162,213,1758221449159,1758221449373
getNumberofCities,"Peru 81494 1",1,1,29,OK,0,80,162,216,1758221449373,1758221449590
getNumberofCities,"Ukraine 85545 2",5,5,2141,OK,0,94,176,231,1758221449590,1758221449822
getNumberofCities,"Haiti 16768 1",1,1,25,OK,0,83,165,220,1758221449822,1758221450043
getNumberofCities,"Haiti 16768 1",1,1,25,OK,0,80,162,216,1758221450043,1758221450260
getNumberofCities,"Swaziland 43248 2",1,1,21,OK,0,81,162,217,1758221450261,1758221450478
getNumberofCities,"Mexico 28005 1",3,3,356,OK,0,85,166,218,1758221450479,1758221450697
getNumberofCities,"Bulgaria 38070 1",4,4,27,OK,0,91,173,227,1758221450698,1758221450925
getNumberofCities,"China 19501 2",2,2,2642,OK,0,81,162,216,1758221450926,1758221451142
getNumberofCities,"China 19501 1",2,2,1736,OK,0,83,165,216,1758221451142,1758221451359
getNumberofCities,"China 19501 1",2,2,1736,OK,0,80,161,216,1758221451359,1758221451576
getNumberofCities,"China 19501 2",2,2,2642,OK,0,80,161,212,1758221451576,1758221451789
getNumberofCities,"Indonesia 86739 2",2,2,1815,OK,0,83,165,220,1758221451789,1758221452010
getNumberofCities,"Ghana 27862 1",4,4,47,OK,0,83,165,219,1758221452010,1758221452230
getNumberofCities,"Panama 95856 1",2,2,3,OK,0,80,162,217,1758221452231,1758221452448
getNumberofCities,"Panama 95856 2",2,2,641,OK,0,82,164,217,1758221452448,1758221452666
getNumberofCities,"Tajikistan 28413 2",4,4,79,OK,0,83,165,220,1758221452666,1758221452887
getNumberofCities,"Peru 14436 2",1,1,1225,OK,0,84,165,220,1758221452887,1758221453108
getNumberofCities,"Peru 14436 2",1,1,1225,OK,0,80,161,213,1758221453108,1758221453321
getNumberofCities,"Peru 14436 2",1,1,1225,OK,0,80,161,214,1758221453322,1758221453536
getNumberofCities,"Hungary 23445 2",1,1,804,OK,0,84,165,221,1758221453536,1758221453758
getNumberofCities,"Haiti 87680 2",1,1,89,OK,0,83,165,219,1758221453758,1758221453978
getNumberofCities,"Comoros 33744 2",1,1,88,OK,0,83,164,219,1758221453978,1758221454198
getNumberofCities,"Thailand 28171 1",4,4,118,OK,0,83,165,219,1758221454198,1758221454418
getNumberofCities,"Georgia 14298 2",1,1,103,OK,0,81,163,218,1758221454419,1758221454637
getNumberofCities,"Georgia 14298 1",1,1,23,OK,0,82,163,215,1758221454638,1758221454854
getNumberofCities,"Georgia 14298 2",1,1,103,OK,0,80,161,216,1758221454855,1758221455071
getNumberofCities,"Georgia 14298 2",1,1,103,OK,0,80,161,216,1758221455072,1758221455288
getNumberofCities,"Cambodia 49041 2",3,3,123,OK,0,81,162,214,1758221455288,1758221455503
getNumberofCities,"Greece 46637 2",2,2,1043,OK,0,83,164,216,1758221455503,1758221455719
getNumberofCities,"Senegal 28309 1",1,1,18,OK,0,83,165,219,1758221455720,1758221455939
getNumberofCities,"Netherlands 94212 2",3,3,1396,OK,0,89,171,225,1758221455939,1758221456165
getNumberofCities,"Netherlands 94212 1",3,3,26,OK,0,83,165,217,1758221456165,1758221456382
getNumberofCities,"Bolivia 58876 2",5,5,119,OK,0,81,162,217,1758221456383,1758221456600
getNumberofCities,"Slovenia 71654 2",5,5,296,OK,0,81,162,216,1758221456601,1758221456818
getNumberofCities,"Slovenia 71654 1",5,5,2,OK,0,82,164,216,1758221456818,1758221457035
getNumberofCities,"Slovenia 71654 1",5,5,2,OK,0,80,161,215,1758221457035,1758221457251
getNumberofCities,"Georgia 14552 1",1,1,23,OK,0,81,163,217,1758221457251,1758221457469
getNumberofCities,"Slovakia 36068 1",4,4,17,OK,0,81,162,216,1758221457469,1758221457685
getNumberofCities,"Slovakia 36068 2",4,4,152,OK,0,82,164,217,1758221457685,1758221457903
getNumberofCities,"Chad 29400 1",3,3,7,OK,0,84,166,221,1758221457904,1758221458125
getNumberofCities,"Uganda 11116 1",5,5,63,OK,0,83,165,220,1758221458125,1758221458346
getNumberofCities,"Ireland 93817 2",1,1,366,OK,0,83,165,219,1758221458346,1758221458566
getNumberofCities,"Ireland 93817 1",1,1,3,OK,0,82,164,220,1758221458567,1758221458787
getNumberofCities,"Ireland 93817 1",1,1,3,OK,0,80,161,216,1758221458788,1758221459004
getNumberofCities,"Ireland 93817 1",1,1,3,OK,0,80,162,216,1758221459005,1758221459222
getNumberofCities,"Guam 87680 1",2,2,0,OK,0,84,166,220,1758221459222,1758221459443
getNumberofCities,"Gambia 24738 1",1,1,6,OK,0,82,164,217,1758221459443,1758221459661
getNumberofCities,"Tuvalu 26516 1",2,2,0,OK,0,82,163,217,1758221459661,1758221459879
getNumberofCities,"Pakistan 99381 2",3,3,384,OK,0,83,165,220,1758221459879,1758221460100
getNumberofCities,"Pakistan 99381 2",3,3,384,OK,0,80,162,217,1758221460100,1758221460317
getNumberofCities,"Tonga 17862 1",5,5,1,OK,0,83,165,220,1758221460318,1758221460539
getNumberofCities,"China 41519 1",5,5,1291,OK,0,83,164,219,1758221460539,1758221460759
getNumberofCities,"China 41519 1",5,5,1291,OK,0,80,161,214,1758221460760,1758221460975
getNumberofCities,"China 41519 1",5,5,1291,OK,0,80,161,212,1758221460975,1758221461187
getNumberofCities,"Haiti 65855 2",5,5,87,OK,0,84,165,217,1758221461188,1758221461406
getNumberofCities,"Mexico 89833 2",2,2,8838,OK,0,94,175,229,1758221461406,1758221461635
getNumberofCities,"Mexico 89833 1",2,2,143,OK,0,90,171,223,1758221461636,1758221461859
getNumberofCities,"Sweden 21133 2",2,2,744,OK,0,82,164,216,1758221461859,1758221462076
getNumberofCities,"China 41460 1",4,4,1292,OK,0,83,165,218,1758221462076,1758221462295
getNumberofCities,"Netherlands 64609 2",1,1,1372,OK,0,91,174,228,1758221462295,1758221462524
getNumberofCities,"Canada 12070 1",1,1,388,OK,0,82,164,219,1758221462525,1758221462744
getNumberofCities,"Canada 12070 2",1,1,809,OK,0,82,164,218,1758221462744,1758221462963
getNumberofCities,"Canada 12070 2",1,1,809,OK,0,80,161,216,1758221462964,1758221463180
getNumberofCities,"Canada 12070 2",1,1,809,OK,0,80,161,213,1758221463180,1758221463394
getNumberofCities,"Guatemala 25481 2",2,2,296,OK,0,84,166,219,1758221463394,1758221463613
getNumberofCities,"Ukraine 50948 2",3,3,2103,OK,0,82,163,218,1758221463614,1758221463833
getNumberofCities,"Kazakhstan 27629 2",3,3,243,OK,0,81,162,216,1758221463833,1758221464049
getNumberofCities,"Burundi 59638 1",2,2,2,OK,0,84,165,217,1758221464050,1758221464267
getNumberofCities,"Burundi 59638 1",2,2,2,OK,0,80,162,216,1758221464268,1758221464485
getNumberofCities,"Senegal 64447 1",1,1,12,OK,0,83,165,219,1758221464485,1758221464705
getNumberofCities,"Guyana 80523 1",5,5,1,OK,0,83,165,220,1758221464706,1758221464926
getNumberofCities,"Guyana 80523 1",5,5,1,OK,0,80,162,216,1758221464926,1758221465143
getNumberofCities,"Guyana 80523 1",5,5,1,OK,0,80,162,217,1758221465144,1758221465361
getNumberofCities,"Turkey 54174 1",3,3,160,OK,0,91,173,228,1758221465362,1758221465590
getNumberofCities,"Philippines 29090 2",4,4,4180,OK,0,88,170,225,1758221465590,1758221465816
getNumberofCities,"Philippines 29090 2",4,4,4180,OK,0,80,161,214,1758221465816,1758221466031
getNumberofCities,"Guatemala 69213 1",4,4,14,OK,0,80,161,216,1758221466032,1758221466248
getNumberofCities,"Pakistan 87327 2",4,4,374,OK,0,83,164,216,1758221466248,1758221466465
getNumberofCities,"Bolivia 94246 1",2,2,9,OK,0,81,162,214,1758221466465,1758221466680
getNumberofCities,"Kenya 96390 2",2,2,105,OK,0,82,163,215,1758221466680,1758221466896
getNumberofCities,"Kenya 96390 2",2,2,105,OK,0,80,162,217,1758221466896,1758221467113
getNumberofCities,"Kenya 96390 1",2,2,10,OK,0,81,162,217,1758221467114,1758221467332
getNumberofCities,"Kenya 96390 2",2,2,105,OK,0,80,161,213,1758221467332,1758221467546
getNumberofCities,"Benin 44365 1",5,5,13,OK,0,83,165,219,1758221467546,1758221467766
getNumberofCities,"Uganda 90635 2",4,4,136,OK,0,82,164,218,1758221467766,1758221467985
getNumberofCities,"Kenya 58031 1",4,4,13,OK,0,82,163,216,1758221467985,1758221468201
getNumberofCities,"Poland 27287 1",2,2,178,OK,0,90,171,225,1758221468202,1758221468427
getNumberofCities,"Poland 27287 2",2,2,2693,OK,0,92,174,229,1758221468428,1758221468657
getNumberofCities,"Romania 99490 2",2,2,4539,OK,0,96,178,233,1758221468658,1758221468891
getNumberofCities,"Canada 93698 2",5,5,1140,OK,0,83,165,220,1758221468891,1758221469112
getNumberofCities,"Canada 93698 1",5,5,57,OK,0,82,164,219,1758221469113,1758221469332
getNumberofCities,"Canada 93698 2",5,5,1140,OK,0,80,161,216,1758221469332,1758221469549
getNumberofCities,"Portugal 89269 2",2,2,804,OK,0,91,173,226,1758221469549,1758221469775
getNumberofCities,"Kyrgyzstan 50301 1",5,5,7,OK,0,82,164,219,1758221469775,1758221469995
getNumberofCities,"Kyrgyzstan 50301 2",5,5,77,OK,0,80,162,217,1758221469995,1758221470212
getNumberofCities,"Tajikistan 30501 1",3,3,12,OK,0,81,162,215,1758221470213,1758221470428
getNumberofCities,"Greenland 15400 2",3,3,13,OK,0,83,164,216,1758221470429,1758221470645
getNumberofCities,"Bahamas 87092 2",3,3,24,OK,0,82,164,218,1758221470646,1758221470864
getNumberofCities,"Bahamas 87092 2",3,3,24,OK,0,80,162,217,1758221470865,1758221471082
getNumberofCities,"Bahamas 87092 1",3,3,1,OK,0,81,162,216,1758221471082,1758221471299
getNumberofCities,"Bahamas 87092 2",3,3,24,OK,0,80,161,214,1758221471299,1758221471514
getNumberofCities,"Seychelles 12406 2",4,4,8,OK,0,81,161,213,1758221471514,1758221471728
getNumberofCities,"Slovenia 43204 2",1,1,296,OK,0,83,164,216,1758221471728,1758221471945
getNumberofCities,"Japan 57583 2",1,1,982,OK,0,82,164,218,1758221471946,1758221472164
getNumberofCities,"Thailand 49412 1",1,1,57,OK,0,83,164,218,1758221472165,1758221472383
getNumberofCities,"Thailand 49412 1",1,1,57,OK,0,80,161,214,1758221472384,1758221472598
getNumberofCities,"Romania 65523 1",2,2,44,OK,0,83,164,218,1758221472599,1758221472817
getNumberofCities,"Tuvalu 43225 2",4,4,8,OK,0,83,165,219,1758221472818,1758221473037
getNumberofCities,"Tuvalu 43225 1",4,4,0,OK,0,82,164,218,1758221473038,1758221473257
getNumberofCities,"Tuvalu 43225 2",4,4,8,OK,0,80,162,216,1758221473257,1758221473474
getNumberofCities,"Guam 67884 1",2,2,0,OK,0,81,163,217,1758221473475,1758221473693
getNumberofCities,"Greenland 53657 2",5,5,13,OK,0,83,164,217,1758221473693,1758221473910
getNumberofCities,"Greenland 53657 2",5,5,13,OK,0,80,161,214,1758221473910,1758221474125
getNumberofCities,"Kyrgyzstan 22720 1",2,2,14,OK,0,81,162,213,1758221474125,1758221474339
getNumberofCities,"Georgia 30787 1",3,3,9,OK,0,83,164,216,1758221474339,1758221474556
getNumberofCities,"Ghana 92085 2",5,5,66,OK,0,82,164,220,1758221474556,1758221474776
getNumberofCities,"Ghana 92085 1",5,5,13,OK,0,82,164,218,1758221474777,1758221474996
getNumberofCities,"Ghana 92085 2",5,5,66,OK,0,80,162,216,1758221474996,1758221475213
getNumberofCities,"Ghana 92085 1",5,5,13,OK,0,80,162,216,1758221475213,1758221475430
getNumberofCities,"Israel 95003 2",1,1,411,OK,0,90,172,227,1758221475430,1758221475658
getNumberofCities,"Chile 99798 1",4,4,28,OK,0,81,162,217,1758221475658,1758221475876
getNumberofCities,"Bolivia 66486 1",3,3,14,OK,0,83,165,216,1758221475876,1758221476093
getNumberofCities,"Peru 58154 1",5,5,42,OK,0,81,162,216,1758221476094,1758221476310
getNumberofCities,"Peru 58154 1",5,5,42,OK,0,80,161,213,1758221476310,1758221476524
getNumberofCities,"Chile 68657 1",3,3,34,OK,0,81,162,214,1758221476524,1758221476739
getNumberofCities,"Greece 64962 1",1,1,25,OK,0,83,164,216,1758221476739,1758221476955
getNumberofCities,"Greece 64962 1",1,1,25,OK,0,80,162,216,1758221476956,1758221477172
getNumberofCities,"Greece 64962 1",1,1,25,OK,0,80,162,216,1758221477173,1758221477389
getNumberofCities,"Benin 46140 2",4,4,34,OK,0,82,164,217,1758221477390,1758221477607
getNumberofCities,"Mexico 43085 2",2,2,8737,OK,0,88,170,224,1758221477607,1758221477832
getNumberofCities,"Mexico 43085 1",2,2,244,OK,0,81,162,216,1758221477833,1758221478050
getNumberofCities,"Tuvalu 94201 2",5,5,8,OK,0,82,164,216,1758221478050,1758221478266
getNumberofCities,"Botswana 29131 1",2,2,12,OK,0,82,164,218,1758221478267,1758221478486
getNumberofCities,"Uganda 97107 2",5,5,137,OK,0,80,162,216,1758221478486,1758221478703
getNumberofCities,"Tunisia 61149 2",5,5,130,OK,0,80,161,213,1758221478703,1758221478917
getNumberofCities,"Tunisia 61149 1",5,5,22,OK,0,82,164,217,1758221478917,1758221479134
getNumberofCities,"Tunisia 61149 1",5,5,22,OK,0,80,162,216,1758221479135,1758221479352
getNumberofCities,"Tunisia 61149 1",5,5,22,OK,0,80,162,217,1758221479352,1758221479570
getNumberofCities,"Tunisia 92835 1",5,5,8,OK,0,83,165,219,1758221479570,1758221479790
getNumberofCities,"Guinea 75157 1",1,1,7,OK,0,83,165,219,1758221479790,1758221480010
getNumberofCities,"Poland 44140 2",5,5,2753,OK,0,83,165,218,1758221480010,1758221480229
getNumberofCities,"Botswana 48201 2",5,5,82,OK,0,82,164,218,1758221480230,1758221480449
getNumberofCities,"Botswana 48201 1",5,5,5,OK,0,82,163,218,1758221480449,1758221480668
getNumberofCities,"Panama 45702 1",3,3,10,OK,0,81,162,216,1758221480668,1758221480885
getNumberofCities,"Benin 30020 2",1,1,28,OK,0,83,164,215,1758221480885,1758221481101
getNumberofCities,"Benin 30020 1",1,1,19,OK,0,82,163,216,1758221481102,1758221481318
getNumberofCities,"Benin 30020 2",1,1,28,OK,0,80,161,216,1758221481319,1758221481535
getNumberofCities,"Tuvalu 76203 2",3,3,8,OK,0,81,161,213,1758221481535,1758221481749
getNumberofCities,"Thailand 97272 2",1,1,949,OK,0,83,165,218,1758221481749,1758221481968
getNumberofCities,"Thailand 97272 2",1,1,949,OK,0,80,161,216,1758221481968,1758221482184
getNumberofCities,"Tunisia 92988 1",4,4,8,OK,0,81,162,214,1758221482184,1758221482399
getNumberofCities,"Indonesia 20930 2",2,2,1597,OK,0,85,166,218,1758221482400,1758221482619
getNumberofCities,"Indonesia 53866 1",4,4,221,OK,0,83,164,219,1758221482619,1758221482839
getNumberofCities,"Indonesia 53866 1",4,4,221,OK,0,80,161,214,1758221482839,1758221483054
getNumberofCities,"Indonesia 53866 2",4,4,1746,OK,0,83,164,216,1758221483054,1758221483270
getNumberofCities,"Indonesia 53866 1",4,4,221,OK,0,80,162,217,1758221483271,1758221483488
getNumberofCities,"Tajikistan 15839 2",3,3,66,OK,0,83,165,219,1758221483488,1758221483708
getNumberofCities,"Botswana 91744 1",5,5,1,OK,0,82,164,218,1758221483708,1758221483927
getNumberofCities,"Ireland 32021 1",1,1,11,OK,0,83,165,220,1758221483928,1758221484148
getNumberofCities,"Ireland 32021 2",1,1,358,OK,0,81,162,217,1758221484148,1758221484366
getNumberofCities,"Botswana 34043 1",1,1,10,OK,0,80,161,213,1758221484366,1758221484579
getNumberofCities,"Belgium 48563 2",2,2,1701,OK,0,84,166,219,1758221484580,1758221484799
getNumberofCities,"Bahamas 18643 2",5,5,22,OK,0,82,164,219,1758221484800,1758221485019
getNumberofCities,"Bahamas 18643 2",5,5,22,OK,0,80,161,215,1758221485020,1758221485235
getNumberofCities,"Cambodia 24719 2",4,4,116,OK,0,83,165,220,1758221485236,1758221485456
getNumberofCities,"Belarus 51006 2",4,4,238,OK,0,82,164,218,1758221485456,1758221485675
getNumberofCities,"China 21744 2",5,5,2708,OK,0,84,166,221,1758221485675,1758221485897
getNumberofCities,"Ghana 24334 1",5,5,52,OK,0,81,162,217,1758221485897,1758221486115
getNumberofCities,"Ghana 24334 2",5,5,27,OK,0,82,163,215,1758221486115,1758221486331
getNumberofCities,"Ghana 24334 1",5,5,52,OK,0,80,161,216,1758221486331,1758221486548
getNumberofCities,"Ghana 24334 2",5,5,27,OK,0,80,161,213,1758221486548,1758221486762
getNumberofCities,"Hungary 67043 2",5,5,850,OK,0,83,165,218,1758221486762,1758221486980
getNumberofCities,"Haiti 63347 2",2,2,87,OK,0,81,162,217,1758221486981,1758221487199
getNumberofCities,"Burundi 17254 1",2,2,10,OK,0,80,162,213,1758221487199,1758221487413
getNumberofCities,"Burundi 17254 2",2,2,10,OK,0,82,163,215,1758221487413,1758221487629
getNumberofCities,"Netherlands 11837 1",4,4,258,OK,0,83,165,219,1758221487629,1758221487849
getNumberofCities,"Pakistan 53826 1",1,1,125,OK,0,83,165,219,1758221487850,1758221488069
getNumberofCities,"Pakistan 53826 1",1,1,125,OK,0,80,162,216,1758221488070,1758221488286
getNumberofCities,"Pakistan 53826 1",1,1,125,OK,0,80,162,216,1758221488287,1758221488504
getNumberofCities,"Tokelau 79728 2",5,5,3,OK,0,81,162,217,1758221488505,1758221488722
getNumberofCities,"Indonesia 24450 1",4,4,355,OK,0,83,165,217,1758221488723,1758221488940
getNumberofCities,"Indonesia 24450 1",4,4,355,OK,0,80,162,216,1758221488940,1758221489157
getNumberofCities,"Haiti 45928 1",1,1,18,OK,0,81,163,218,1758221489157,1758221489375
getNumberofCities,"16864 min 1",5,,,ERROR:NumberFormatException,,,,1758221489428,1758221489428
getNumberofCities,"Uganda 21324 1",2,2,36,OK,0,83,165,217,1758221489428,1758221489646
getNumberofCities,"Senegal 21642 1",3,3,22,OK,0,83,165,220,1758221489646,1758221489866
getNumberofCities,"Senegal 21642 1",3,3,22,OK,0,80,162,216,1758221489867,1758221490084
getNumberofCities,"Senegal 21642 2",3,3,37,OK,0,82,164,218,1758221490084,1758221490303
getNumberofCities,"Senegal 21642 2",3,3,37,OK,0,80,162,216,1758221490303,1758221490520
getNumberofCities,"Philippines 81773 1",1,1,121,OK,0,82,164,218,1758221490520,1758221490739
getNumberofCities,"Georgia 34882 1",2,2,8,OK,0,83,164,217,1758221490739,1758221490957
getNumberofCities,"Poland 28832 2",1,1,2700,OK,0,89,171,225,1758221490957,1758221491183
getNumberofCities,"Serbia 94190 1",3,3,8,OK,0,84,166,219,1758221491183,1758221491403
getNumberofCities,"Serbia 94190 2",3,3,392,OK,0,81,161,215,1758221491404,1758221491619
getNumberofCities,"Bhutan 53877 1",1,1,1,OK,0,83,164,215,1758221491619,1758221491835
getNumberofCities,"Slovakia 41505 2",5,5,156,OK,0,82,164,219,1758221491836,1758221492056
getNumberofCities,"Slovakia 41505 2",5,5,156,OK,0,80,162,216,1758221492056,1758221492273
getNumberofCities,"Slovakia 41505 1",5,5,13,OK,0,82,164,218,1758221492273,1758221492492
getNumberofCities,"Portugal 46964 2",2,2,791,OK,0,83,165,219,1758221492492,1758221492712
getNumberofCities,"Belarus 63016 2",2,2,241,OK,0,82,164,218,1758221492713,1758221492931
getNumberofCities,"Belarus 63016 1",2,2,20,OK,0,82,163,217,1758221492931,1758221493149
getNumberofCities,"Ireland 16155 2",1,1,334,OK,0,83,165,219,1758221493149,1758221493369
getNumberofCities,"Cambodia 58578 1",5,5,8,OK,0,81,163,217,1758221493369,1758221493587
getNumberofCities,"Cambodia 43740 1",5,5,11,OK,0,82,163,215,1758221493587,1758221493803
getNumberofCities,"Guatemala 79893 2",1,1,330,OK,0,83,165,219,1758221493803,1758221494023
getNumberofCities,"Guatemala 79893 2",1,1,330,OK,0,80,162,216,1758221494023,1758221494240
getNumberofCities,"Guatemala 79893 1",1,1,10,OK,0,82,164,218,1758221494240,1758221494459
getNumberofCities,"Guatemala 79893 2",1,1,330,OK,0,80,162,217,1758221494459,1758221494676
getNumberofCities,"Georgia 66472 1",2,2,5,OK,0,83,164,218,1758221494677,1758221494895
getNumberofCities,"Kenya 12877 1",3,3,61,OK,0,81,162,217,1758221494895,1758221495113
getNumberofCities,"Japan 73898 2",1,1,1050,OK,0,83,165,220,1758221495113,1758221495333
getNumberofCities,"Kazakhstan 99690 2",5,5,275,OK,0,83,165,220,1758221495334,1758221495554
getNumberofCities,"Kazakhstan 99690 2",5,5,275,OK,0,80,161,215,1758221495554,1758221495770
getNumberofCities,"Pakistan 86793 2",2,2,373,OK,0,83,165,217,1758221495770,1758221495988
getNumberofCities,"Israel 87437 2",1,1,410,OK,0,81,162,217,1758221495989,1758221496206
getNumberofCities,"Israel 87437 2",1,1,410,OK,0,80,161,213,1758221496206,1758221496420
getNumberofCities,"Israel 87437 1",1,1,21,OK,0,80,162,215,1758221496420,1758221496636
getNumberofCities,"Ireland 96583 2",2,2,366,OK,0,83,164,215,1758221496636,1758221496852
getNumberofCities,"Kenya 83802 2",1,1,105,OK,0,82,164,218,1758221496853,1758221497072
getNumberofCities,"Kenya 83802 1",1,1,10,OK,0,80,161,216,1758221497072,1758221497289
getNumberofCities,"Tonga 18146 1",3,3,1,OK,0,82,164,216,1758221497289,1758221497505
getNumberofCities,"Burundi 39790 2",2,2,17,OK,0,82,164,219,1758221497506,1758221497725
getNumberofCities,"Tajikistan 85783 2",5,5,90,OK,0,82,163,217,1758221497726,1758221497943
getNumberofCities,"Brazil 55292 1",5,5,398,OK,0,83,165,219,1758221497944,1758221498164
getNumberofCities,"Brazil 55292 1",5,5,398,OK,0,80,162,217,1758221498164,1758221498381
getNumberofCities,"Brazil 55292 2",5,5,1635,OK,0,83,165,220,1758221498382,1758221498603
getNumberofCities,"Brazil 55292 1",5,5,398,OK,0,80,162,216,1758221498603,1758221498820
getNumberofCities,"Chad 19925 2",5,5,36,OK,0,82,164,218,1758221498821,1758221499040
getNumberofCities,"Brazil 55757 2",1,1,1639,OK,0,85,167,222,1758221499040,1758221499263
getNumberofCities,"Ghana 63953 2",2,2,59,OK,0,83,164,217,1758221499263,1758221499481
getNumberofCities,"Togo 54161 1",5,5,7,OK,0,83,165,220,1758221499482,1758221499702
getNumberofCities,"Togo 54161 1",5,5,7,OK,0,80,161,216,1758221499703,1758221499920
getNumberofCities,"Brazil 52892 2",1,1,1621,OK,0,84,166,218,1758221499920,1758221500139
getNumberofCities,"Oman 54864 2",1,1,19,OK,0,82,164,218,1758221500139,1758221500358
getNumberofCities,"Oman 54864 1",1,1,13,OK,0,82,164,218,1758221500358,1758221500577
getNumberofCities,"Oman 54864 1",1,1,13,OK,0,80,162,217,1758221500577,1758221500795
getNumberofCities,"Chile 92464 2",2,2,134,OK,0,83,164,219,1758221500795,1758221501015
getNumberofCities,"Peru 28699 2",2,2,1285,OK,0,81,162,217,1758221501015,1758221501232
getNumberofCities,"Peru 28699 1",2,2,79,OK,0,81,162,215,1758221501232,1758221501448
getNumberofCities,"Sweden 96408 2",3,3,810,OK,0,81,162,214,1758221501448,1758221501662
getNumberofCities,"Portugal 36990 1",3,3,32,OK,0,82,163,215,1758221501662,1758221501878
getNumberofCities,"Ireland 20129 1",1,1,24,OK,0,81,162,218,1758221501879,1758221502097
getNumberofCities,"Honduras 52866 1",3,3,7,OK,0,82,163,215,1758221502097,1758221502313
getNumberofCities,"Honduras 52866 1",3,3,7,OK,0,80,162,216,1758221502313,1758221502530
getNumberofCities,"Honduras 52866 1",3,3,7,OK,0,80,162,216,1758221502531,1758221502748
getNumberofCities,"Honduras 52866 2",3,3,412,OK,0,83,165,219,1758221502748,1758221502968
getNumberofCities,"Canada 20333 2",4,4,951,OK,0,83,165,219,1758221502968,1758221503188
getNumberofCities,"Norway 13041 2",3,3,505,OK,0,82,164,218,1758221503188,1758221503407
getNumberofCities,"Palau 61489 1",3,3,0,OK,0,81,162,217,1758221503408,1758221503625
getNumberofCities,"Guyana 58201 2",1,1,14,OK,0,82,164,216,1758221503626,1758221503842
getNumberofCities,"Guyana 58201 2",1,1,14,OK,0,80,161,216,1758221503842,1758221504059
getNumberofCities,"Georgia 51667 1",1,1,5,OK,0,82,163,218,1758221504059,1758221504278
getNumberofCities,"Nepal 10495 2",1,1,21,OK,0,83,165,220,1758221504278,1758221504499
getNumberofCities,"Nepal 10495 2",1,1,21,OK,0,80,162,217,1758221504499,1758221504716
getNumberofCities,"Nepal 10495 1",1,1,44,OK,0,83,165,219,1758221504717,1758221504936
